chr4q12	29.057692307692307	9.87696126879748
chr4q11	9.20253164556962	2.794115637973068
chr2q	6.441860465116279	2.138270607250716
chr19q	6.5	2.073644135332772
chr19p	6.894736842105263	1.6509881201429601
chr4p	3.6	2.154065922853802
chr2p	7.944444444444445	2.6556485339371374
chr4q	5.318181818181818	2.213314331625427
chr4q13	50.21254355400697	19.36159088360949
chryq11	65.92292490118577	27.08543043118534
chr22q13	63.35007610350076	28.493997405103794
chr22q12	57.087475149105366	27.285186708260767
chr22q11	68.81806775407779	28.265292322798928
chr19q31	1.25	0.4330127018922193
chr12p13	61.140730717185384	29.278314632513418
chr12p12	41.62057877813505	14.159998489452105
chr12p11	31.23728813559322	8.824732161971665
chr12q13q14	1.8888888888888888	0.8748897637790901
chr12q11	6.634146341463414	2.1499415483940503
chr12q15	20.024242424242424	6.809931708954529
chr9q22	56.91136363636364	26.006010807897752
chr12q14	34.05691056910569	12.174076691928029
chr9q21	47.98888888888889	16.626948971436843
chr12q13	61.05771643663739	30.551175673963414
chr12q12	36.51633986928105	14.370496543862659
chr18q	4.842105263157895	1.308400304700637
chr4q21	51.79319371727749	22.56129883192491
chr1p	9.161290322580646	2.760280189068568
chr1q	4.774193548387097	1.4964404522249295
chr18p	3.9615384615384617	1.1923076923076923
chr17p31	2.1666666666666665	0.6871842709362768
chr4q23	15.143884892086332	4.2435921241616255
chr4q22	23.523316062176164	7.234110720444409
chr3p	4.25	1.699264546796643
chr4q25	29.410112359550563	11.410881313330966
chr4q24	15.581818181818182	3.887934291863899
chr3q	4.444444444444445	1.8019194155807614
chr4q27	12.191011235955056	3.797919017704602
chr4q26	19.5859375	5.642372262275305
chr2q37	62.07414448669201	28.316452793258055
chr2q35	33.59770114942529	12.317753225475625
chr2q36	29.736559139784948	9.135212328649684
chr7p22	53.896024464831804	18.153984982352014
chr7p21	29.714953271028037	9.6066595256003
chr2q33	58.11009174311926	24.41455403269609
chr2q34	15.533980582524272	4.658879264332031
chr2q31	53.33050847457627	23.516332256376668
chr2q32	38.46774193548387	12.015739331199654
chr9q31	41.234920634920634	18.010633179690934
chr4q28	33.66111111111111	10.647463907162164
chr12q22	21.951219512195124	7.438204672949814
chr12q21	42.3579766536965	14.892750978369811
chr12q24	62.786013986013984	28.968520656167435
chr9q34	60.65633423180593	29.827025255944434
chr12q23	49.227722772277225	17.880727601714344
chr9q33	42.075581395348834	15.740633509062803
chr9q32	23.474489795918366	7.414434504762052
chr6q	5.555555555555555	1.9782770905294285
chr17q21	60.75487804878049	31.178278290826917
chr13q11	13.91764705882353	3.033971440037289
chr17q23	44.50806451612903	20.179235562002965
chr17q22	21.775	6.6397948010461905
chr13q12	59.819628647214856	24.811743965084116
chr13q13	25.773809523809526	8.059084182987585
chr17q	10.012345679012345	2.9876033053495665
chr13q14	57.11886304909561	24.418325196984522
chr17p	3.090909090909091	1.311109554714178
chr2q1	1.2857142857142858	0.45175395145262565
chr19q13	61.831663326653306	31.807281016934724
chr14q11	57.910034602076124	31.197939014141
chr19q12	13.492307692307692	4.0879676233968425
chr14q12	24.8876404494382	7.4077672601692734
chr19q11	2.8333333333333335	1.4240006242195884
chr6p	8.311475409836065	2.6085671188086668
chr14q13	29.6046511627907	10.836071404478835
chr2q21	55.004347826086956	15.456952235183884
chr2q22	15.093023255813954	4.08521983404595
chr11q1	2.2857142857142856	0.6998542122237652
chr2q23	18.065573770491802	5.981854672802166
chr7p12	16.07	3.704740206816127
chr2q24	36.243801652892564	12.350363146278571
chr7p11	32.301886792452834	7.696078162383986
chr7p14	42.36950146627566	18.979495249542786
chr7p13	30.478813559322035	10.175347007741394
chr7p15	52.87749287749288	20.837024096581438
chr15q2	2.5714285714285716	0.49487165930539345
chr17q12	55.92213114754098	25.901335532042665
chr17p11	68.56585365853658	24.901597654260698
chr17q11	56.37593984962406	27.385743918713327
chr17p13	66.35931307793923	28.08188316826039
chr5p	1.9	0.7000000000000001
chr5q	4.775	1.739073028943868
chr17p12	23.39080459770115	6.6494426727636124
chr16q	4.416666666666667	1.0374916331657276
chr16p	6.0588235294117645	2.2744252857860245
chr14q23	42.5311475409836	17.741306261475692
chr14q24	55.2247191011236	29.410342193135907
chr14q21	38.84169884169884	14.41343614532917
chr14q22	43.40952380952381	17.07464205658626
chr7q11	67.38199513381996	25.972895602822373
chr14q31	24.176211453744493	8.848442841144228
chr2q13	27.900584795321638	7.530565374704129
chr11p1	1.75	0.82915619758885
chr2q14	39.642857142857146	13.531834473480934
chr2q11	51.660899653979236	17.15981950426625
chr2q12	33.33480176211454	9.894722276317786
chr15q	6.888888888888889	2.528845928164676
chr9q13	12.992592592592592	4.2154852034713475
chr9q12	35.70634920634921	6.883460116804791
chr7q12	1.7142857142857142	0.6998542122237652
chr8p	3.1666666666666665	1.4624940645653537
chr1q42	62.78901098901099	25.667602406683255
chr1q41	36.5929203539823	10.128499323748736
chr8q	7.125	2.7012728481217887
chr1q44	46.175392670157066	19.9636612734906
chr1q43	22.847619047619048	5.797833671592061
chr13q32	23.515463917525775	9.34075804564355
chr13q31	17.141025641025642	4.103545555680802
chr13q34	27.203389830508474	9.2347531897258
chr13q33	18.27536231884058	3.674763358134817
chr10p11	42.865497076023395	12.341606147368953
chr10p12	38.02281368821293	13.877774873125954
chr10p13	19.64327485380117	6.959884958248785
chr10p14	18.783505154639176	3.664335790570496
chr10p15	33.30263157894737	12.316391591968891
chr7q	8.768115942028986	2.605150570274936
chr7p	5.275	1.999843743896008
chr13q22	15.102941176470589	3.7382746330137264
